,BANKRUPTCY,CENTRALBANK,DEBT,DEFLATION,DEREGULATION,EARNINGSREPORT,GOLDPRICE,HOUSING_PRICES,INFLATION,INTEREST_RATES,IPO,MIDDLECLASS,OILPRICE,STOCKMARKET,TRADE_DISPUTE
2018-09-12,-2.3281635410005,-2.06176462820349,-1.47224325792512,-1.01395797697382,-2.0260816410692,1.09485757582094,-0.051922670896594,0.100469382520215,-1.63341634289468,-1.40797753562358,-0.149712240452439,-0.878273438360078,-2.34833414444719,-0.359312451316693,-2.7194483728595
2018-09-13,-2.89185244315507,-2.04188933799937,-1.70967206021904,-0.923321895600716,-1.49139518193208,1.47033748980339,0.640180935510727,0.118167555294489,-1.80542454650577,-1.53492533630782,0.076557712917169,-1.69212773535099,-1.92103355887871,-0.126080496554011,-2.10553415784175
2018-09-14,-2.4602127050438,-1.80321505392122,-1.72783642734843,-1.50588472173882,-2.59490361832342,1.16239177654254,0.700337423710743,-0.743759228788725,-1.6823527348413,-1.69115964575102,0.107173087596232,-1.2017826727311,-1.6417602048323,-0.143645938518298,-1.99311709507231
2018-09-15,-2.80695479293511,-2.18556796336073,-2.03365061417148,-3.18362907169108,-2.126664576402,1.5249799584582,0.735027449368972,-0.447936368491463,-2.22095618123402,-1.80134331085585,0.099198927754847,-1.54690265455516,-1.83216668720133,-0.223814524159459,-1.97359530590203
2018-09-16,-3.39228497172334,-2.25804813159881,-2.09290263818438,-3.44684749409993,-2.15846737324029,1.27435387478685,0.557531892907189,-0.297221967361661,-1.81053593517238,-1.70827129890821,-0.114072786583162,-1.2950294902639,-2.07966101900464,-0.164173045088398,-1.97367361786509
2018-09-17,-2.80642964340129,-1.54418740409042,-1.63093270612889,-1.91070493466252,-1.16336940659635,1.5089299061716,0.035726400930833,0.050358852871918,-1.64322472340521,-1.40217613790926,0.336371075703405,-1.09270397579652,-1.78105997739186,-0.117723852890954,-2.14239133078295
2018-09-18,-2.15030323082187,-1.51436629993168,-1.33750455104598,-2.16509670418007,-1.42674920984617,1.49870506920311,0.100375456323213,0.329087032640429,-2.00915183832728,-1.18403198195409,0.508744801089579,-0.448216613476596,-1.71061844999294,-0.256186761387835,-2.33643053515177
2018-09-19,-2.07866771371746,-1.66243998092202,-1.51800025423174,-2.12924408979591,-1.82793247914239,1.2647977107425,0.450704630987949,-0.048328619310017,-1.42334521873337,-1.19708714577878,0.28564054587719,-0.821770207814215,-1.72442490036268,-0.190358520178857,-2.08873474171422
2018-09-20,-2.124412139074,-1.37912275731615,-1.38540934437253,-0.904590085102944,-1.13563157743479,1.17573464933616,0.115492237412277,-0.045765016061745,-1.24051769583149,-1.06785373057157,0.138962434425639,-0.239317939915656,-1.50492485664277,0.090431151878449,-1.7766665803326
2018-09-21,-2.46073593900409,-1.33043894758106,-1.50859630538841,-1.8438552757997,-0.963761469224125,1.57039439807846,0.44256774370082,0.023844098401054,-1.32490525434889,-1.01606294623264,0.005552157387765,-0.391048141126963,-1.66280436443604,-0.048786158496002,-1.95054493622353
2018-09-22,-2.25045371544475,-1.6844096527042,-1.80384198037083,-1.27719337785271,-0.714465197630429,1.44946304051016,0.77544001703814,0.280295044886898,-1.84111381839944,-1.23970850759469,-0.272512431830849,-0.41479272050445,-1.52025302331945,0.191145982828653,-2.25102853767053
2018-09-23,-2.91661580651209,-1.75951359896795,-1.98593467070036,-3.27350814055805,-1.51562465294638,1.41283636399008,-0.055137603019053,0.1187995281002,-1.68447192397247,-1.32860372664404,-0.448162818871381,-0.19265975340148,-1.60477990668333,0.045880042082739,-2.1052855350258
2018-09-24,-2.89114659633922,-1.5627667137839,-1.44645469681056,-2.70783817144115,-1.80953853984598,1.34196309968079,0.778396654672777,0.2587772941359,-1.21230819120141,-1.00864278859908,-0.013086671527829,-0.52119694842072,-1.94654423706113,-0.194676768753886,-2.46887374085105
2018-09-25,-2.11639210493375,-1.50278214375504,-1.21200892852244,-1.56330582575909,-1.40257951260337,1.31762416932656,0.700351244311312,0.162421967389754,-1.7467576617203,-0.912147609056052,0.146433854059733,-0.613027093937129,-1.84449199398796,-0.018409532533395,-2.33724248566826
2018-09-26,-2.07541850344535,-1.71835497731953,-1.39539403666047,-2.55025834489034,-1.21949096634697,1.20035721940402,1.04558130954355,0.246011883098521,-1.70155760098064,-1.00424142883422,-0.282317321788455,-0.728513293974978,-1.82306619334625,-0.033425746384022,-2.28373040915609
2018-09-27,-2.14374467915433,-1.60615946910961,-1.56546778736348,-3.74955327498492,-1.21237933330294,0.933176765415167,1.02867360826615,0.34500515394191,-1.58195796241778,-1.19096321936237,-0.204261718903303,-0.552522253405029,-1.78470221861397,-0.144398986923209,-2.4498831176448
2018-09-28,-1.78522184196948,-1.26235837490374,-1.56146896785661,-2.25851911714963,-0.880556602447789,1.15083300426051,1.0657958319614,0.201559754003763,-1.27132133937713,-0.969563852227505,-0.06802687797086,-0.752364834013638,-1.67110934122798,-0.410435080638997,-2.45490899160354
2018-09-29,-2.34035082191963,-1.60347523127147,-1.59490055158008,-0.86198338554015,-1.67774182735698,1.37874339446066,1.40998750688643,0.242959734819676,-1.29044572752771,-1.64785235666345,0.184449542257308,-1.86447655146867,-1.59012402366518,-0.20457062428386,-2.210216691189
2018-09-30,-2.08386686391132,-1.34951994390908,-1.74705182033658,-1.43242393335488,-1.72320441569956,1.54882845943859,0.976306766488072,0.465138948453355,-1.67841450939084,-1.41521349195042,0.73767616729462,-1.01096774158575,-1.46799801236043,0.051692041257938,-2.69239131100451
2018-10-01,-1.92846902983137,-1.37723921413605,-1.58446417667865,-2.0505522819489,-0.85953262604107,1.27406826382402,0.951448466281427,0.344284726710184,-1.47542751376883,-0.888127128068747,0.122092920773852,1.1107164969939,-1.40305088717392,-0.077106139463944,-1.69880674988564
2018-10-02,-2.53280378704816,-1.35194031799365,-1.56323984530333,-2.85720526701729,-1.04172803064123,1.26167795941734,0.846694878285598,0.172428021098409,-1.2775649389638,-1.20738206747669,-0.355755399510395,0.235259461107694,-1.6720314584681,-0.072332008745109,-1.88523514299349
2018-10-03,-2.4471388576059,-1.90725109828626,-1.4158056948907,-1.09901082793639,-0.826721604690862,1.3939423837228,0.593200499056447,-0.657861687858131,-1.54498032318566,-1.10974003511233,0.332846927270475,-0.988299263272028,-1.47966471063136,-0.155918326145567,-1.75930263141588
2018-10-04,-2.48722594660988,-1.99927449166532,-1.46928694040226,-2.37462937582701,-1.36634846422988,1.097176344806,0.217787591485838,0.114832858094107,-1.59345528241102,-1.05966731834157,0.337367301861656,-1.07654353218202,-1.79941458418326,-0.070973150346523,-2.20812965347635
2018-10-05,-2.2760313181538,-1.87235445699591,-1.37811784327146,-2.09331093079406,-1.3812963370441,1.3349110936032,0.871805381523446,0.063464008522772,-1.59819886771581,-1.48188683321228,0.337987588870909,-0.288581320285039,-1.97978717917241,-0.325523333889306,-2.61022463845659
2018-10-06,-2.26149464595347,-2.13405004104033,-1.62927293633443,-0.583221756620582,-2.36038372296006,1.64646306863929,2.11291722550977,-0.292322392294673,-1.65690974736613,-1.44324390036368,0.578066522865572,-1.14646128433006,-1.63214325163673,-0.360539252335564,-2.04511382667981
2018-10-07,-2.36199666331845,-1.92072438470493,-1.93210138733188,-2.09019385086879,-1.86259319189175,1.45964887586528,0.119648310656801,0.056256117429951,-1.59948894758621,-1.81808864023888,-0.321607886737678,-1.52164548669718,-1.52544187003044,-0.061095033323802,-2.61561094618445
2018-10-08,-2.18477570412744,-1.23737581652042,-1.68971097076989,-1.62004936171182,-1.86696225170552,1.32614149473892,0.191611811261286,0.320282885152345,-1.38029414215284,-1.45533074504083,0.411513357164514,-0.176801147173169,-2.36648614898692,-0.474921321869862,-2.44081974948207
2018-10-09,-2.29550843688012,-1.98176714420272,-1.48749987292099,-1.88109109102089,-1.91942718785043,1.23556663430403,0.186376532225142,0.409726025080297,-1.65916649197161,-1.79528772336686,-0.150886248000347,-1.10924193624081,-2.40448445492331,-0.392479237452782,-2.59860461521155
2018-10-10,-2.61752193581257,-1.93144749455373,-1.72551475977002,-1.69176196702354,-1.71957055716843,1.4088630055172,0.175918278366306,-0.009029612476459,-1.6134049231295,-1.85099318727943,0.090872788790771,-2.29404403174861,-2.07482378090227,-0.51009590109313,-2.32845032790686
2018-10-11,-2.59298210219689,-2.50343862197032,-1.77370446295882,-1.96107674104323,-1.2787109965322,1.26350611077664,-0.995913303469444,-0.068469958500796,-2.22238776301413,-2.4556238225163,0.01226914031878,-0.861517137780565,-2.72629675592865,-0.989216993705062,-2.76325133876315
2018-10-12,-2.51134268154014,-2.12114707088559,-1.65255808002218,-1.47955150561235,-1.75312857444479,0.877930617948694,-0.879133088537546,-0.015804729976084,-1.71240219002714,-1.88008215014346,-0.149050303060193,-1.04509127073082,-2.0148689116232,-0.518316172993704,-2.50743284569598
2018-10-13,-2.02617684355031,-2.35857657162073,-1.97169757650789,-1.52532676015033,-2.0336505298776,1.28764755170606,1.56404395125266,-0.115563807274594,-2.01729900441222,-1.92180827524803,0.290584603291995,-0.889433831588144,-1.36232510378376,-0.227938802819713,-2.76276156672756
2018-10-14,-2.16890397923029,-2.41172611816306,-1.60649147386683,-1.37471553091807,-1.50753686397153,1.56561908312813,0.387511414717536,-0.241953770430074,-1.53622379242111,-3.04284842617517,-0.149522775971768,-0.705318866599019,-2.8700063910266,-1.26783471548905,-3.22004067671943
2018-10-15,-2.16621938103405,-2.07244123343723,-1.93347723383588,-2.19115842744952,-1.6578819161027,1.0374772539745,-0.277665642512658,-0.437216371799204,-1.84803717406166,-1.92825987360466,-0.117080880760914,-1.14977758975542,-2.82707383893677,-1.02690296691442,-2.72066947406249
2018-10-16,-2.21818305458322,-1.6505146750364,-1.70817060563623,-1.61910156539484,-1.29694159401478,0.915767843389176,0.280801285236067,-0.007322097778891,-1.35426845231589,-1.01503629665259,0.307860607004161,-1.04179578674963,-1.776719070735,-0.175525568863906,-1.76714404458289
2018-10-17,-2.03420353343586,-1.51575493348813,-1.43838948255243,-2.11046313387046,-1.18124728987222,1.0453538700466,0.607706453925851,0.182765244437535,-1.1227915367574,-1.09352395135314,0.037180826315363,-1.16098788203889,-1.73960245360904,0.067935797496181,-1.70775987574538
2018-10-18,-2.2301063621316,-1.64757241810655,-1.35190100065638,-0.242480788298504,-1.35793031755059,0.975951038895489,0.408809489210631,-0.063647354275495,-1.63921328149143,-1.52019288880545,0.129360557977626,-0.671963551187634,-2.10143548049678,-0.248492151482096,-2.58206624970557
2018-10-19,-2.37300518611991,-1.87993003817848,-1.87364783450585,-0.939190507325555,-0.96007451072099,1.07754026652202,-0.215052273759096,-0.032799383170156,-1.45438745857516,-1.53549107910837,0.139428018193061,-0.857557540828716,-2.08642024301561,-0.468466646574802,-2.58879401113725
2018-10-20,-2.08599989955435,-1.86480800881653,-1.91795912416639,-0.582408589579833,-1.58614485420669,1.47222573728178,1.32688053684586,0.032984323179355,-1.15096481733503,-1.37548865439274,0.22021428944183,-0.920800215756222,-1.98898175709468,0.01321612372719,-2.45639729455211
2018-10-21,-1.9974140538805,-1.58087339616918,-1.74466166713429,-1.36142131406156,-1.54580723273109,1.62488915581949,1.09222070681424,0.218536068991147,-1.43340494502785,-1.30756341402296,-0.696672939174571,-1.4123161408893,-1.82288597100147,-0.037106440076222,-2.49786854944832
2018-10-22,-1.83692468002862,-1.65452269925748,-1.72688050351164,-2.66387164023144,-1.33610965323696,0.647005351751557,0.00053936102897,0.283232421303435,-1.29396574119737,-0.927706406077773,-0.305871100317264,-1.15806416327964,-2.07561363375351,-0.211673464994523,-2.12413570599365
2018-10-23,-2.08531622829674,-1.63502945354091,-1.63163233402886,-2.45593658754724,-1.51628049445346,0.239279923995396,-0.914162840147892,0.297774093292554,-1.52167449678377,-1.5388219950129,0.301313250023466,-1.88191447008978,-2.40235049570489,-0.349738374634057,-2.13650716598646
2018-10-24,-1.33766661176425,-1.49375616735012,-1.35257566236343,-2.75247844917139,-1.22494808088084,0.634533925745713,-0.156994465902945,-0.047348042479847,-1.61697553826429,-1.16690259778631,0.730527317898284,-1.12503712314047,-1.80798274285652,-0.148890472877462,-1.85270308441654
2018-10-25,-1.90776920239784,-1.95365927180768,-1.66115630726131,-1.63354327273134,-1.9323567762631,0.642500448681508,0.352030310604137,-0.396060669134818,-1.83591291718523,-1.85176610389461,0.328418522372782,-1.16036896773296,-1.7788028581797,-0.253906426300875,-2.27379974888919
2018-10-26,-2.20989107970302,-1.65028602145718,-1.38965424762984,-2.38587117411288,-0.881063349150899,0.600919645787982,0.582482911942275,-0.313859738988039,-1.41707530456927,-1.51729592021202,0.172854024415356,-1.06290103398446,-1.7987166035966,-0.207698589423514,-1.97636522092724
2018-10-27,-2.44553146819002,-1.87457703375876,-1.7952044780712,-4.38127724928964,-0.663266830425643,1.14574750299357,1.20126100864517,0.308519784714901,-1.6375612206841,-1.35672058080335,0.391566815443339,-1.3909517573778,-1.55656571913058,0.066393945235237,-1.60784636017217
2018-10-28,-2.85087253992201,-1.53224257291794,-1.44154645984178,-3.08886589105516,-1.66637626831626,1.13450984134094,1.05551778382451,0.18987475942584,-1.55738717458639,-1.10367824628057,0.248241053845536,-1.59401630910697,-1.41938756241719,-0.162305516744137,-1.77675171216585
2018-10-29,-1.90828733567047,-1.52900937380852,-1.40902230553225,-1.11213422417649,-0.916726583559493,0.694425275200685,0.281868739877294,0.330822328186831,-1.43024056708429,-1.18045588944988,0.017103535068838,-1.67094030756221,-1.90582285783162,-0.248930165153061,-1.98497887801337
2018-10-30,-1.58111170061835,-1.9225249059133,-1.32648622371641,-1.8228233540303,-1.60997914051629,0.166503516472507,0.618023261431143,0.317828893794303,-1.30173118626886,-1.34091510360757,0.63128467665568,-1.34482513960748,-1.68294456919546,-0.174661781216029,-2.28167130374564
2018-10-31,-1.90106550179456,-1.72709768535753,-1.17712030645586,-1.96230185430681,-1.43814266112725,0.175010922130335,0.994811061615473,0.03903807036625,-1.41534451160211,-1.07034459305637,0.256741909708071,-0.803972931697951,-1.57192747990995,-0.008469236732292,-2.10704047849976
2018-11-01,-2.16645140222028,-1.3047982246488,-1.08440056376827,-2.0261860666595,-1.48871744465238,0.538965898619227,1.07459314274042,-0.285839168401556,-1.14201829670484,-0.876513499528596,-0.331787320920538,-0.923523362842515,-1.2578302192631,0.255932161695018,-1.66171814045269
2018-11-02,-1.64702996213028,-1.89599704584292,-1.3319646884665,-2.10420988632696,-1.01407793632976,0.659898801312237,1.09455172282345,-0.135391711983505,-0.843961775733823,-0.551942127107569,0.050804792399392,-0.982047642044344,-1.72620770479976,0.028890666004092,-1.34368414583891
2018-11-03,-0.854102457817331,-1.99074814112755,-1.11009383239974,-4.00449427776969,-0.557694839818005,0.760292500280198,2.27525945613956,0.227804733079665,-1.02112876454571,-0.624811651988889,0.793200940142092,-1.16586999654394,-1.88601595220927,0.441165537656382,-1.58463997719614
2018-11-04,-1.31444656474313,-1.92420813026598,-1.31731231733042,-2.25113805223271,-0.377681361059892,1.04226474417832,1.20783362313098,0.290964920321595,-1.20554159782464,-0.839294319231554,-0.023632016972055,-1.44094645301258,-1.98264566086101,0.467893688745043,-1.54102555229543
2018-11-05,-2.12594849602287,-1.71526933515504,-1.13740861842927,-1.81410230794523,-0.913105510779853,0.626802138933282,1.58739742656837,0.311047122747246,-1.27818803278297,-1.00330652055054,0.138926908092399,-0.700052930173172,-2.59515913440127,0.050276718752042,-1.863487143322
2018-11-06,-1.74360285214148,-2.07628061422029,-1.03353707596686,-1.69552944965916,-1.18336648932289,0.388597270717115,1.39599003417766,0.235919071727382,-0.868349014103024,-0.662006504649536,0.035444231808905,-0.96573239841407,-2.35980744108737,0.066660004166908,-2.07834699581468
2018-11-07,-1.10276905248495,-1.62901419354122,-0.962887595764419,-1.64152787107992,-1.34950901407816,0.708700317006335,1.15764816699748,0.20465017353921,-0.976882272401266,-0.838497589884722,0.211482471417271,-0.544728655952676,-1.65141852196957,0.007154043885201,-1.64951976422655
2018-11-08,-1.78408581667983,-1.63178601860116,-1.11268336916588,-1.38061819752052,-1.21579003501547,0.679340215484807,0.817393416792971,0.031764662774721,-1.31214518345954,-0.927707380136732,0.079890812680159,-0.935753251598698,-1.90487544999012,0.03673319214513,-1.55799365966705
2018-11-09,-2.2281411554558,-1.71601960799945,-1.10836461866205,-2.18856532366011,-0.903668174756966,0.7607682000809,0.337134420513939,0.108689096438866,-1.2808062066711,-1.08657142764471,0.110573597473735,-0.72142133908002,-2.16844316011703,-0.106049587746575,-2.09825851660049
2018-11-10,-2.8139184817456,-2.17963278174602,-1.36554386153973,-2.7144652696881,-2.00034692360641,1.33418546651174,0.755885940790314,0.551501165829004,-1.41178200500912,-0.863594140923292,0.122449866197442,-0.916886570515585,-1.72279730315026,0.235168932785441,-2.10075108005026
2018-11-11,-2.1311432531461,-1.45765839384541,-1.00686472219327,-2.3732487431313,-1.55219566447559,1.49516177411721,0.490629635533516,0.2603597174333,-1.1739046958576,-0.86530192363662,0.18524753511668,-1.10199119233402,-1.67335481949993,0.136217854223777,-1.68201193181693
2018-11-12,-0.83700129284594,-1.63393177533235,-1.29054266871081,-1.34854747918185,-1.40208404708615,0.573325798495331,0.616700626129666,0.341628888365876,-1.39157863144148,-1.14661672404501,0.442581878553188,0.086848298756436,-2.25867533478971,-0.409547438356086,-1.42829743900999
2018-11-13,-1.48124147773275,-1.57133218751189,-1.47319325949447,-1.4658691456631,-0.695224663298585,0.757797690404844,0.447565683510787,0.223824611301539,-1.2977544496655,-1.34679244946243,0.201685367603269,-0.309910868827258,-2.11511012330963,-0.209050085698175,-1.53366419917512
2018-11-14,-3.11989392099632,-1.82091206311504,-1.34237410729241,-2.18399402844103,-1.00115059778376,0.840120220369744,-0.652159725167829,0.120610671192146,-1.32308873542553,-1.3168519964677,-0.547641564540025,-0.483593115934543,-2.27983458277251,-0.212827691146603,-2.38706638128362
2018-11-15,-1.84646606518928,-1.5907202714694,-1.13228277832351,-1.36776605763774,-1.41808646109599,0.774241311794111,-0.272553606781461,-0.04761465407185,-1.25421399822778,-1.18438753436758,-0.261139395228562,-0.023417898459308,-1.95385271568774,-0.242343255872538,-1.75793344528318
2018-11-16,-2.09313447401301,-1.91352068641027,-1.28170168179537,-1.37682106267919,-1.46036578522164,0.625199690147078,0.029087986669768,0.277947619318681,-1.47598571722418,-1.44217727458278,-0.013451326202255,-1.05123565331016,-1.92743757346642,-0.255574842795223,-2.08078359640166
2018-11-17,-1.96354305010149,-1.72975378084048,-1.6248710175588,-0.814739459432798,-0.924690884666539,1.17479913181505,0.31447801584837,0.452657727604114,-1.28359449230121,-0.924686663312146,0.27575348122197,-1.52546417739962,-1.71072121884188,0.084319924757482,-2.76767396215945
2018-11-18,-0.90863765321451,-1.04309863440813,-1.44022492691623,-2.43443168732876,-1.23581074105834,1.3649278884926,0.227572615830042,0.561543872643314,-1.42009254661556,-1.16373828378732,0.153943067811099,-1.29239374738307,-1.6121240638542,0.20915866154576,-2.17469862620294
2018-11-19,-1.78990959860131,-1.16439336432617,-1.3418280476181,-1.93572284260985,-0.950983080800935,0.645839583214483,0.18715551790844,-0.003341071171606,-1.21181570942269,-1.25028918697743,-0.193396662232099,-0.943581209649225,-1.99294668853486,-0.309863255128679,-2.34284023470819
2018-11-20,-1.73306824029846,-1.84721830473196,-1.33980630037126,-1.36393941802007,-1.23913857863559,0.578578048457685,0.02469840373955,-0.433429466225601,-1.33388853115803,-1.5325432569896,-0.620703888187781,-0.675545982297697,-2.54917328185064,-0.573724021582995,-2.65508961393743
2018-11-21,-2.17085267132913,-2.17918124036607,-1.61865021966004,-2.2086203190702,-0.600649664905312,0.697981051603704,0.168553547199069,-0.100919236765773,-1.45054092589355,-1.55422879215309,-0.149365233721881,-0.61065458181492,-2.28516613781199,-0.631770118506325,-2.59727734556583
2018-11-22,-2.65917289697714,-1.90415718139336,-1.75532233734376,-2.44370684156354,-1.69046672460465,1.22965546964367,0.995977645558652,0.150764462530196,-1.90541041287491,-1.34101542989498,0.284061383550712,-0.795977311507771,-1.89393430705326,-0.220972144001531,-2.31805143810203
2018-11-23,-1.81276124072039,-1.64876041868352,-1.55580175255671,-3.22999656273949,-1.40324733233229,0.912628894658528,0.421389621894281,0.179690005328857,-1.45234952079153,-1.26737404225096,0.085166806296876,-0.379773984432768,-2.21011293495589,-0.445088499932463,-2.33667043416953
2018-11-24,-2.20801919943244,-1.45661070015472,-1.33503745020029,-3.23787566760539,-2.32154653944117,1.13418274961449,0.152792554853641,0.251761977336654,-1.87822721049399,-1.51601343546173,0.713116188783738,-0.841665413730199,-2.30467911308397,0.165348016636623,-2.39324318143569
2018-11-25,-2.36566721800309,-1.77756245059157,-1.49106831082059,-3.01914647805749,-1.28949946347532,1.41580198307564,1.38545907950366,0.164813624216159,-1.52389987003992,-1.05776847742362,-0.091001106030889,-1.0883262538351,-1.74147863587057,0.270941215135841,-2.28138147520169
2018-11-26,-2.16789161850164,-1.43495114371717,-1.29967417682459,-4.00002558616198,-1.41568247412088,0.685608150713037,0.209580197980196,0.131672919380159,-1.58756557407718,-1.14559939266402,-0.047195980978703,-0.76241979910988,-1.77089423259222,-0.15798866593564,-2.02497489136845
2018-11-27,-1.99838110031212,-1.42565346417559,-1.3355801333978,-2.65652510995141,-1.31016339340409,0.82840259180468,0.286353096731126,0.148439679527099,-1.18627294692553,-0.971055160819358,0.173557527727924,-0.856912578453223,-1.719979676792,-0.17942647247804,-1.90471686371566
2018-11-28,-1.96455512885518,-1.90767459534174,-1.43157325757314,-3.95582622239832,-1.28490838234817,0.848349971723009,0.323840497457119,0.056136597729999,-1.65327996269119,-1.46743353567769,-0.122472380550696,-1.07444305247888,-1.81736107129704,-0.345651870280383,-2.00818147162017
2018-11-29,-1.96995640137744,-1.32909228960297,-1.22827159853173,-2.92257253080826,-1.09604777689675,0.764264646417276,0.750738995755446,-1.19593246841653,-1.36055335315571,-1.24558184192028,-0.583049624067123,-0.393954895558131,-1.60255387398157,-0.197890991302443,-1.94721776339327
2018-11-30,-2.76089561864846,-1.57301298855988,-1.34751569352774,-2.95932130548874,-0.748071475915106,1.22452491874304,0.706124832972007,-0.965836357480869,-1.66184358348652,-1.33232001185119,-0.223758712746973,-0.90835458336424,-1.5817919260657,-0.339960765033846,-1.90532152141054
2018-12-01,-1.89931055956143,-1.38422677792841,-2.01938686552362,-5.72752237012607,-1.12357815797694,1.67402164806489,0.144615124335588,-0.586023068819046,-1.8405707417641,-1.49404387188399,-0.456571741767392,-0.903911623749935,-2.21181960876913,-0.145519120493582,-1.81934253286683
2018-12-02,-1.81773670265514,-1.50094655165405,-1.75857249912752,-2.64951948632531,-2.13760456341539,1.54974625783583,1.27051890036722,-0.187632847742155,-1.3366422553059,-0.794965414997354,-0.146011293257994,-0.96105899692246,-2.09635063077789,-0.124775141630042,-1.29096876887061
2018-12-03,-2.38127677531205,-0.812211751735286,-1.28990577406941,-2.95953857264208,-2.39137531600527,1.3464772777245,1.14201984957768,0.13429046553322,-1.31526913808862,-1.11040409822832,-0.013555190156624,-1.71096900565777,-1.6473898385566,-0.213183342396952,-1.22193756372586
2018-12-04,-1.83376973328837,-1.54447546224269,-1.51337834317247,-2.08930981905838,-1.43349244194991,0.858203550608138,0.359990800184816,-0.027121584571467,-1.55672023650938,-1.06438669983223,0.15111973453648,-2.10870472075961,-2.03533169620547,-0.171895125663851,-1.48540635761904
2018-12-05,-1.55106400914522,-1.4840676424211,-1.54292021150928,-1.98627082954563,-0.684319385038001,1.27757140363483,-0.016240874310881,-0.175645787485999,-1.67557307443175,-1.46641573791092,-0.244396609825898,-1.51006411681634,-2.28258202939531,-0.46738439229583,-2.11052555180671
2018-12-06,-2.1729585981999,-1.70807268086058,-1.44602094632769,-1.9761512539531,-2.61081715176363,1.03719279963522,0.26188807184616,0.111484766955895,-1.45991183977061,-1.60694481703895,-0.774933502251589,-1.38125990205426,-2.93020866314213,-1.09295496857451,-3.3026604078106
2018-12-07,-2.37526710741714,-1.70099048174609,-1.58164415995628,-2.1542881356808,-1.74959736652219,1.42147062568743,0.123577421227856,-0.357758663631582,-1.50400841439909,-1.51351286949555,-0.483633479214691,-1.27722006031613,-1.9626387817324,-0.775726803218452,-3.36407488992407
2018-12-08,-2.2628571511117,-1.50200983127661,-1.80003138995223,-3.93658580072665,-1.57584422076451,1.10546761053788,0.519991660816427,-1.25553394673397,-1.73954230011551,-1.2784902636643,-0.76750046182789,-2.01989267248736,-1.37419697729827,-0.363851797442003,-3.9522395100166
2018-12-09,-2.36309859225793,-1.88898654926396,-1.62748340992411,-3.18320695791223,-0.781189077570526,1.39418443071919,0.082766272725865,-0.13155330573942,-1.59413030104527,-1.14713079582088,-0.99432148728408,-3.95514100351297,-1.99717578781894,-0.133857207305206,-4.18589069011217
2018-12-10,-2.93793813935315,-2.38426833005731,-1.4453670510671,-2.32878537351407,-1.39147913727812,1.31018857001791,-0.384185137144081,0.282551681574847,-2.1315319616493,-1.32681136154297,-0.666870481447476,-2.90904814809219,-2.51487620657392,-0.784837626610858,-4.01646278782807
2018-12-11,-2.50979995995623,-2.18775324772842,-1.35086724492403,-2.6148341925555,-0.690214729792759,1.21876516634151,-0.339448426533519,0.077034375522124,-1.50471580532661,-1.27884357933137,-0.00798074386269,-1.90370242279894,-2.22536575096945,-0.667253596330682,-3.46020580105049
2018-12-12,-2.85889320314528,-1.34441775350931,-1.1307137052483,-2.10245185622628,-0.553936052940814,1.37334441180705,0.505157665554014,-0.699808951783753,-1.47308218787871,-1.14192110856749,0.17576217174807,-1.15642411997298,-1.37746710351962,-0.068271725504722,-2.53856757375217
2018-12-13,-1.96436282699741,-1.77767849114512,-1.35814775624136,-2.09940929458742,-0.552581077819662,1.25699646066401,0.55893580708445,-0.144718839387956,-1.44963320750763,-1.05674881397834,-0.145440587569667,-1.36597176318952,-1.50530346916639,0.014270709656824,-2.04648786078573
2018-12-14,-1.69376329596388,-1.94769750108573,-1.68993565830932,-2.12203199374609,-0.453438256179395,0.964402300338549,0.497891716699173,-0.117745032428935,-1.64675773123233,-1.52537141623596,-0.058344223588002,-1.06764465579189,-2.16043336898592,-0.509281393181725,-2.7621941030601
2018-12-15,-1.75145295493313,-2.1895974969369,-1.83295833175181,-2.89245152095999,-1.25215469097738,0.944381391124039,0.071433908912312,-0.223969236746274,-1.75749071956524,-1.4763566095045,-0.214765171338278,-1.86496443929588,-1.53816916328874,-0.083157940870695,-2.85105020982828
2018-12-16,-1.78760639515538,-1.54224382307394,-1.96764227913514,-0.011856027976162,-1.83375754219356,1.50077960684602,0.702899992290201,-0.108472540591163,-1.32535178999219,-1.1918684641378,-0.899429261337206,-1.43431872975393,-1.18051636998885,0.104624677757263,-2.18282371869048
2018-12-17,-1.74421578217345,-1.73366258374897,-1.48889491546345,-1.932080970375,-1.35529314151757,0.979411302500879,-0.0016980551674,-0.567216798808688,-1.52401106928503,-1.59235082765566,0.607564688736325,-1.02117924478248,-1.67881607209564,-0.285044670776571,-2.37318184506245
2018-12-18,-2.24792749358623,-1.73464776227317,-1.31193956562304,-2.46794127231049,-1.22877138396325,0.825629263006533,1.27573742508978,-0.310093750410576,-1.70367617316375,-1.7947408807334,-0.014150749437941,-0.360528102137273,-1.9716817999082,-0.577364939491929,-1.92079495419648
2018-12-19,-2.3226973765423,-1.66549800070405,-1.41958362379806,-3.07471770153396,-1.48579278205945,0.911462773317041,0.523731755985372,-0.271391262270721,-1.60789190783527,-1.36446558119993,-0.705099752632348,-0.706566286895109,-1.59674063873228,-0.480544229574529,-2.27833389375141
2018-12-20,-1.93351775372375,-1.78475745114238,-1.28505596231094,-3.24709920045342,-1.24186323114625,0.928068637020032,-0.719644361955674,-0.027306955440877,-1.97258714442394,-1.68763676966437,-0.437464040876897,-0.747555682541044,-2.29319767258388,-0.437575625294172,-2.71512222754288
